county,time,precip_mm,snowfall_cm,wind_gusts_kmh,visibility_m,weather_code,freezing
Vigo,2026-08-06T04:00,0.0,0.0,30.6,24200,3,0
Vigo,2026-08-06T05:00,0.0,0.0,28.4,26300,3,0
Vigo,2026-08-06T06:00,0.0,0.0,16.2,22400,3,0
Vigo,2026-08-06T07:00,0.0,0.0,18.0,24100,2,0
Vigo,2026-08-06T08:00,0.0,0.0,35.6,19600,3,0
Vigo,2026-08-06T09:00,0.0,0.0,41.4,19100,3,0
Vigo,2026-08-06T10:00,0.0,0.0,31.7,22400,3,0
Vigo,2026-08-06T11:00,0.4,0.0,42.1,24000,51,0
Vigo,2026-08-06T12:00,0.4,0.0,37.1,18800,51,0
Vigo,2026-08-06T13:00,0.4,0.0,25.9,18600,51,0
Vigo,2026-08-06T14:00,0.0,0.0,41.4,29600,3,0
Vigo,2026-08-06T15:00,0.0,0.0,40.3,33500,3,0
Vigo,2026-08-06T16:00,0.0,0.0,25.9,37900,3,0
Vigo,2026-08-06T17:00,0.0,0.0,22.3,35200,3,0
Vigo,2026-08-06T18:00,0.0,0.0,15.8,36200,3,0
Vigo,2026-08-06T19:00,0.0,0.0,13.3,33800,3,0
Vigo,2026-08-06T20:00,0.0,0.0,16.2,28400,2,0
Vigo,2026-08-06T21:00,0.0,0.0,9.0,23900,3,0
Vigo,2026-08-06T22:00,0.0,0.0,6.8,21500,3,0
Vigo,2026-08-06T23:00,0.0,0.0,8.6,20800,3,0
Wabash,2026-08-05T00:00,0.0,0.0,5.8,25800,0,0
Wabash,2026-08-05T01:00,0.0,0.0,9.0,26000,0,0
Wabash,2026-08-05T02:00,0.0,0.0,7.9,18800,0,0
Wabash,2026-08-05T03:00,0.0,0.0,14.0,16500,0,0
Wabash,2026-08-05T04:00,0.0,0.0,14.0,17000,0,0
Wabash,2026-08-05T05:00,0.0,0.0,7.9,17200,0,0
Wabash,2026-08-05T06:00,0.0,0.0,3.2,14800,0,0
Wabash,2026-08-05T07:00,0.0,0.0,7.9,14600,1,0
Wabash,2026-08-05T08:00,0.0,0.0,11.5,12600,0,0
Wabash,2026-08-05T09:00,0.0,0.0,13.0,13300,0,0
Wabash,2026-08-05T10:00,0.0,0.0,14.0,19800,0,0
Wabash,2026-08-05T11:00,0.0,0.0,14.4,26500,0,0
Wabash,2026-08-05T12:00,0.0,0.0,10.8,33400,0,0
Wabash,2026-08-05T13:00,0.0,0.0,8.6,37700,0,0
Wabash,2026-08-05T14:00,0.0,0.0,11.2,40600,0,0
Wabash,2026-08-05T15:00,0.0,0.0,11.2,42600,0,0
Wabash,2026-08-05T16:00,0.0,0.0,10.4,43700,0,0
Wabash,2026-08-05T17:00,0.0,0.0,10.4,44900,3,0
Wabash,2026-08-05T18:00,0.0,0.0,10.8,45400,0,0
Wabash,2026-08-05T19:00,0.0,0.0,11.9,45600,0,0
Wabash,2026-08-05T20:00,0.0,0.0,16.2,37300,3,0
Wabash,2026-08-05T21:00,0.0,0.0,16.2,32000,3,0
Wabash,2026-08-05T22:00,0.0,0.0,12.2,28800,3,0
Wabash,2026-08-05T23:00,0.0,0.0,16.2,25000,3,0
Wabash,2026-08-06T00:00,0.0,0.0,16.9,22500,3,0
Wabash,2026-08-06T01:00,0.0,0.0,19.1,18100,0,0
Wabash,2026-08-06T02:00,0.0,0.0,10.8,17700,3,0
Wabash,2026-08-06T03:00,0.0,0.0,7.6,17900,3,0
Wabash,2026-08-06T04:00,0.0,0.0,6.1,13200,3,0
Wabash,2026-08-06T05:00,0.0,0.0,7.6,13400,3,0
Wabash,2026-08-06T06:00,0.7,0.0,14.0,12300,53,0
Wabash,2026-08-06T07:00,0.0,0.0,13.0,14000,3,0
Wabash,2026-08-06T08:00,0.0,0.0,10.8,15200,3,0
Wabash,2026-08-06T09:00,0.0,0.0,31.3,22300,3,0
Wabash,2026-08-06T10:00,0.0,0.0,37.4,20300,3,0
Wabash,2026-08-06T11:00,0.0,0.0,29.5,21900,3,0
Wabash,2026-08-06T12:00,0.0,0.0,30.2,22200,3,0
Wabash,2026-08-06T13:00,0.0,0.0,26.3,23400,3,0
Wabash,2026-08-06T14:00,0.0,0.0,22.7,22900,3,0
Wabash,2026-08-06T15:00,0.0,0.0,23.8,26500,3,0
Wabash,2026-08-06T16:00,0.0,0.0,8.6,22000,3,0
Wabash,2026-08-06T17:00,0.0,0.0,12.6,25200,3,0
Wabash,2026-08-06T18:00,0.0,0.0,20.5,34100,2,0
Wabash,2026-08-06T19:00,0.0,0.0,16.9,33500,0,0
Wabash,2026-08-06T20:00,0.0,0.0,13.7,28500,3,0
Wabash,2026-08-06T21:00,0.0,0.0,9.7,23800,3,0
Wabash,2026-08-06T22:00,0.0,0.0,9.4,21700,3,0
Wabash,2026-08-06T23:00,0.0,0.0,12.2,18400,3,0
Washington,2026-08-05T00:00,0.0,0.0,20.5,24100,0,0
Washington,2026-08-05T01:00,0.0,0.0,17.6,28000,0,0
Washington,2026-08-05T02:00,0.0,0.0,11.2,25200,0,0
Washington,2026-08-05T03:00,0.0,0.0,13.3,18800,0,0
Washington,2026-08-05T04:00,0.0,0.0,15.1,17400,0,0
Washington,2026-08-05T05:00,0.0,0.0,16.9,16000,0,0
Washington,2026-08-05T06:00,0.0,0.0,11.5,15400,0,0
Washington,2026-08-05T07:00,0.0,0.0,9.0,16000,0,0
Washington,2026-08-05T08:00,0.0,0.0,5.4,14800,0,0
Washington,2026-08-05T09:00,0.0,0.0,9.7,17500,0,0
Washington,2026-08-05T10:00,0.0,0.0,8.6,25900,0,0
Washington,2026-08-05T11:00,0.0,0.0,7.2,28800,0,0
Washington,2026-08-05T12:00,0.0,0.0,4.7,31000,0,0
Washington,2026-08-05T13:00,0.0,0.0,10.1,33500,0,0
Washington,2026-08-05T14:00,0.0,0.0,9.7,35500,0,0
Washington,2026-08-05T15:00,0.0,0.0,10.8,34900,0,0
Washington,2026-08-05T16:00,0.0,0.0,12.6,36800,0,0
Washington,2026-08-05T17:00,0.0,0.0,15.1,37800,0,0
Washington,2026-08-05T18:00,0.0,0.0,14.4,38100,0,0
Washington,2026-08-05T19:00,0.0,0.0,14.4,35400,0,0
Washington,2026-08-05T20:00,0.0,0.0,13.7,29400,0,0
Washington,2026-08-05T21:00,0.0,0.0,11.2,27600,0,0
Washington,2026-08-05T22:00,0.0,0.0,12.6,26600,3,0
Washington,2026-08-05T23:00,0.0,0.0,7.9,26900,3,0
Washington,2026-08-06T00:00,0.0,0.0,6.8,26200,3,0
Washington,2026-08-06T01:00,0.0,0.0,10.1,24900,3,0
Washington,2026-08-06T02:00,0.0,0.0,13.0,26300,1,0
Washington,2026-08-06T03:00,0.0,0.0,14.0,23800,3,0
Washington,2026-08-06T04:00,0.0,0.0,9.7,29100,2,0
Washington,2026-08-06T05:00,0.0,0.0,6.5,26000,3,0
Washington,2026-08-06T06:00,0.0,0.0,6.8,26600,3,0
Washington,2026-08-06T07:00,0.0,0.0,9.0,27000,2,0
Washington,2026-08-06T08:00,0.0,0.0,12.6,26300,3,0
Washington,2026-08-06T09:00,0.0,0.0,9.0,27200,3,0
Washington,2026-08-06T10:00,0.0,0.0,13.0,27400,3,0
Washington,2026-08-06T11:00,0.0,0.0,20.5,25200,3,0
Washington,2026-08-06T12:00,0.0,0.0,10.8,28100,3,0
Washington,2026-08-06T13:00,0.0,0.0,15.5,32400,3,0
Washington,2026-08-06T14:00,0.0,0.0,19.1,33500,3,0
Washington,2026-08-06T15:00,0.0,0.0,19.8,32500,3,0
Washington,2026-08-06T16:00,0.0,0.0,17.6,32400,3,0
Washington,2026-08-06T17:00,0.0,0.0,24.5,28600,3,0
Washington,2026-08-06T18:00,0.0,0.0,19.4,28600,3,0
Washington,2026-08-06T19:00,0.0,0.0,20.5,29400,3,0
Washington,2026-08-06T20:00,0.0,0.0,10.8,23200,3,0
Washington,2026-08-06T21:00,0.0,0.0,1.1,21400,3,0
Washington,2026-08-06T22:00,0.0,0.0,1.8,21100,3,0
Washington,2026-08-06T23:00,0.0,0.0,6.5,20900,3,0
White,2026-08-05T00:00,0.0,0.0,14.0,19100,0,0
White,2026-08-05T01:00,0.0,0.0,9.7,18400,0,0
White,2026-08-05T02:00,0.0,0.0,10.4,21900,0,0
White,2026-08-05T03:00,0.0,0.0,9.4,20500,0,0
White,2026-08-05T04:00,0.0,0.0,7.9,18600,0,0
White,2026-08-05T05:00,0.0,0.0,12.2,18800,0,0
White,2026-08-05T06:00,0.0,0.0,11.5,16200,0,0
White,2026-08-05T07:00,0.0,0.0,11.9,15000,0,0
White,2026-08-05T08:00,0.0,0.0,10.4,12600,0,0
White,2026-08-05T09:00,0.0,0.0,13.0,16100,0,0
White,2026-08-05T10:00,0.0,0.0,18.0,18900,0,0
White,2026-08-05T11:00,0.0,0.0,18.0,21200,0,0
White,2026-08-05T12:00,0.0,0.0,12.2,26200,0,0
White,2026-08-05T13:00,0.0,0.0,12.6,28800,0,0
White,2026-08-05T14:00,0.0,0.0,14.0,32500,0,0
White,2026-08-05T15:00,0.0,0.0,15.1,33200,0,0
White,2026-08-05T16:00,0.0,0.0,13.0,35200,0,0
White,2026-08-05T17:00,0.0,0.0,11.2,36200,1,0
White,2026-08-05T18:00,0.0,0.0,14.4,34600,3,0
White,2026-08-05T19:00,0.0,0.0,16.6,30900,3,0
White,2026-08-05T20:00,0.0,0.0,17.3,26600,3,0
White,2026-08-05T21:00,0.0,0.0,20.5,23800,3,0
White,2026-08-05T22:00,0.0,0.0,10.8,20300,2,0
White,2026-08-05T23:00,0.0,0.0,11.9,18400,3,0
White,2026-08-06T00:00,0.0,0.0,23.8,16700,2,0
White,2026-08-06T01:00,0.0,0.0,9.4,16900,3,0
White,2026-08-06T02:00,0.0,0.0,8.6,16600,3,0
White,2026-08-06T03:00,0.0,0.0,6.5,16100,3,0
White,2026-08-06T04:00,0.0,0.0,9.7,13200,3,0
White,2026-08-06T05:00,0.0,0.0,19.8,13300,3,0
White,2026-08-06T06:00,0.4,0.0,9.0,13200,51,0
White,2026-08-06T07:00,0.0,0.0,20.9,14900,3,0
White,2026-08-06T08:00,0.0,0.0,45.7,15700,3,0
White,2026-08-06T09:00,0.0,0.0,44.3,16900,3,0
White,2026-08-06T10:00,0.0,0.0,36.0,16600,3,0
White,2026-08-06T11:00,0.0,0.0,36.4,17700,3,0
White,2026-08-06T12:00,0.4,0.0,30.2,21300,51,0
White,2026-08-06T13:00,0.0,0.0,25.2,25000,3,0
White,2026-08-06T14:00,0.0,0.0,16.2,26300,3,0
White,2026-08-06T15:00,0.0,0.0,14.8,26900,3,0
White,2026-08-06T16:00,0.0,0.0,18.4,29300,3,0
White,2026-08-06T17:00,0.0,0.0,20.2,30300,3,0
White,2026-08-06T18:00,0.0,0.0,17.3,31200,3,0
White,2026-08-06T19:00,0.0,0.0,13.7,31100,3,0
White,2026-08-06T20:00,0.0,0.0,11.9,28200,0,0
White,2026-08-06T21:00,0.0,0.0,5.8,24800,3,0
White,2026-08-06T22:00,0.0,0.0,12.2,20100,0,0
White,2026-08-06T23:00,0.0,0.0,16.2,18700,2,0
Greene,2026-08-05T00:00,0.0,0.0,7.9,20900,0,0
Greene,2026-08-05T01:00,0.0,0.0,5.4,20400,0,0
Greene,2026-08-05T02:00,0.0,0.0,4.3,16900,0,0
Greene,2026-08-05T03:00,0.0,0.0,5.0,15100,0,0
Greene,2026-08-05T04:00,0.0,0.0,4.0,13300,0,0
Greene,2026-08-05T05:00,0.0,0.0,1.8,12200,1,0
Greene,2026-08-05T06:00,0.0,0.0,3.2,12200,2,0
Greene,2026-08-05T07:00,0.0,0.0,3.2,12200,1,0
Greene,2026-08-05T08:00,0.0,0.0,3.6,12200,2,0
Greene,2026-08-05T09:00,0.0,0.0,2.9,13300,0,0
Greene,2026-08-05T10:00,0.0,0.0,2.2,20900,0,0
Greene,2026-08-05T11:00,0.0,0.0,5.0,30700,0,0
Greene,2026-08-05T12:00,0.0,0.0,6.1,37600,0,0
Greene,2026-08-05T13:00,0.0,0.0,6.8,42900,0,0
Greene,2026-08-05T14:00,0.0,0.0,11.2,46600,0,0
Greene,2026-08-05T15:00,0.0,0.0,9.7,50400,0,0
Greene,2026-08-05T16:00,0.0,0.0,9.4,51800,0,0
Greene,2026-08-05T17:00,0.0,0.0,10.4,55300,0,0
Greene,2026-08-05T18:00,0.0,0.0,9.4,56300,3,0
Greene,2026-08-05T19:00,0.0,0.0,9.0,53500,3,0
Greene,2026-08-05T20:00,0.0,0.0,6.8,50500,3,0
Greene,2026-08-05T21:00,0.0,0.0,6.1,38800,3,0
Greene,2026-08-05T22:00,0.0,0.0,5.8,35200,2,0
Greene,2026-08-05T23:00,0.0,0.0,11.9,29200,3,0
Greene,2026-08-06T00:00,0.0,0.0,19.8,31100,3,0
Greene,2026-08-06T01:00,0.0,0.0,16.6,29300,3,0
Greene,2026-08-06T02:00,0.0,0.0,16.6,27200,3,0
Greene,2026-08-06T03:00,0.0,0.0,15.8,24900,3,0
Greene,2026-08-06T04:00,0.0,0.0,9.0,23700,3,0
Greene,2026-08-06T05:00,0.0,0.0,9.0,22300,0,0
Greene,2026-08-06T06:00,0.0,0.0,9.7,20300,3,0
Greene,2026-08-06T07:00,0.0,0.0,11.5,19500,3,0
Greene,2026-08-06T08:00,0.0,0.0,13.3,19600,3,0
Greene,2026-08-06T09:00,0.0,0.0,40.0,25500,3,0
Greene,2026-08-06T10:00,0.0,0.0,27.4,27500,3,0
Greene,2026-08-06T11:00,0.0,0.0,19.4,30600,3,0
Greene,2026-08-06T12:00,0.0,0.0,30.6,36000,3,0
Greene,2026-08-06T13:00,0.0,0.0,20.5,32900,3,0
Greene,2026-08-06T14:00,0.0,0.0,10.1,31000,3,0
Greene,2026-08-06T15:00,0.0,0.0,23.8,39800,3,0
Greene,2026-08-06T16:00,0.0,0.0,16.9,43900,3,0
Greene,2026-08-06T17:00,0.0,0.0,18.4,44300,3,0
Greene,2026-08-06T18:00,0.0,0.0,14.4,44600,3,0
Greene,2026-08-06T19:00,0.0,0.0,13.7,45000,0,0
Greene,2026-08-06T20:00,0.0,0.0,11.9,41500,3,0
Greene,2026-08-06T21:00,0.0,0.0,8.6,34400,2,0
Greene,2026-08-06T22:00,0.0,0.0,9.4,29200,3,0
Greene,2026-08-06T23:00,0.0,0.0,7.6,26800,3,0
Hamilton,2026-08-05T00:00,0.0,0.0,7.2,16300,0,0
Hamilton,2026-08-05T01:00,0.0,0.0,5.4,16200,0,0
Hamilton,2026-08-05T02:00,0.0,0.0,8.6,12200,0,0
Hamilton,2026-08-05T03:00,0.0,0.0,4.0,12900,0,0
Hamilton,2026-08-05T04:00,0.0,0.0,4.0,13300,0,0
Hamilton,2026-08-05T05:00,0.0,0.0,6.5,12200,1,0
Hamilton,2026-08-05T06:00,0.0,0.0,5.8,12300,3,0
Hamilton,2026-08-05T07:00,0.0,0.0,4.7,12200,1,0
Hamilton,2026-08-05T08:00,0.0,0.0,2.9,12200,1,0
Hamilton,2026-08-05T09:00,0.0,0.0,6.8,16900,2,0
Hamilton,2026-08-05T10:00,0.0,0.0,8.6,24300,0,0
Hamilton,2026-08-05T11:00,0.0,0.0,11.5,29500,0,0
Hamilton,2026-08-05T12:00,0.0,0.0,6.1,34300,0,0
Hamilton,2026-08-05T13:00,0.0,0.0,4.7,35700,0,0
Hamilton,2026-08-05T14:00,0.0,0.0,7.6,36200,0,0
Hamilton,2026-08-05T15:00,0.0,0.0,6.5,39800,0,0
Hamilton,2026-08-05T16:00,0.0,0.0,7.6,39800,1,0
Hamilton,2026-08-05T17:00,0.0,0.0,10.8,44600,0,0
Hamilton,2026-08-05T18:00,0.0,0.0,10.1,43700,0,0
Hamilton,2026-08-05T19:00,0.0,0.0,9.7,41900,0,0
Hamilton,2026-08-05T20:00,0.0,0.0,12.6,32800,3,0
Hamilton,2026-08-05T21:00,0.0,0.0,14.0,27700,3,0
Hamilton,2026-08-05T22:00,0.0,0.0,8.6,25300,3,0
Hamilton,2026-08-05T23:00,0.0,0.0,10.1,21700,3,0
Hamilton,2026-08-06T00:00,0.0,0.0,13.3,19200,3,0
Hamilton,2026-08-06T01:00,0.0,0.0,8.6,18800,3,0
Hamilton,2026-08-06T02:00,0.0,0.0,6.5,17800,3,0
Hamilton,2026-08-06T03:00,0.0,0.0,7.6,17300,3,0
Hamilton,2026-08-06T04:00,0.0,0.0,6.1,18200,3,0
Hamilton,2026-08-06T05:00,0.0,0.0,7.2,17300,3,0
Hamilton,2026-08-06T06:00,0.0,0.0,11.9,17100,3,0
Hamilton,2026-08-06T07:00,0.0,0.0,14.0,17200,3,0
Hamilton,2026-08-06T08:00,0.0,0.0,19.1,18400,3,0
Hamilton,2026-08-06T09:00,0.0,0.0,20.2,20700,3,0
Hamilton,2026-08-06T10:00,0.0,0.0,29.5,23400,3,0
Hamilton,2026-08-06T11:00,0.0,0.0,23.8,24800,3,0
Hamilton,2026-08-06T12:00,0.0,0.0,20.2,21900,3,0
Hamilton,2026-08-06T13:00,0.0,0.0,14.8,23400,3,0
Hamilton,2026-08-06T14:00,0.0,0.0,10.1,24400,3,0
Hamilton,2026-08-06T15:00,0.0,0.0,7.9,28000,3,0
Hamilton,2026-08-06T16:00,0.0,0.0,10.8,27600,3,0
Hamilton,2026-08-06T17:00,0.0,0.0,15.1,29400,3,0
Hamilton,2026-08-06T18:00,0.0,0.0,24.8,30100,2,0
Hamilton,2026-08-06T19:00,0.0,0.0,16.2,30800,3,0
Hamilton,2026-08-06T20:00,0.0,0.0,6.5,25300,3,0
Hamilton,2026-08-06T21:00,0.0,0.0,8.6,20600,2,0
Hamilton,2026-08-06T22:00,0.0,0.0,9.7,19500,3,0
Hamilton,2026-08-06T23:00,0.0,0.0,8.6,17500,2,0
Henry,2026-08-05T00:00,0.0,0.0,10.1,13100,0,0
Henry,2026-08-05T01:00,0.0,0.0,7.9,13600,0,0
Henry,2026-08-05T02:00,0.0,0.0,9.0,15000,0,0
Henry,2026-08-05T03:00,0.0,0.0,9.4,14200,0,0
Henry,2026-08-05T04:00,0.0,0.0,8.6,15000,0,0
Henry,2026-08-05T05:00,0.0,0.0,6.1,15000,0,0
Henry,2026-08-05T06:00,0.0,0.0,1.4,14700,0,0
Henry,2026-08-05T07:00,0.0,0.0,1.4,12200,3,0
Henry,2026-08-05T08:00,0.0,0.0,4.7,12200,2,0
Henry,2026-08-05T09:00,0.0,0.0,5.0,15400,0,0
Henry,2026-08-05T10:00,0.0,0.0,6.5,22700,0,0
Henry,2026-08-05T11:00,0.0,0.0,10.1,34400,0,0
Henry,2026-08-05T12:00,0.0,0.0,9.4,42400,0,0
Henry,2026-08-05T13:00,0.0,0.0,13.3,44200,0,0
Henry,2026-08-05T14:00,0.0,0.0,14.0,45700,0,0
Henry,2026-08-05T15:00,0.0,0.0,12.2,47900,0,0
Henry,2026-08-05T16:00,0.0,0.0,12.2,47700,0,0
Henry,2026-08-05T17:00,0.0,0.0,13.3,47300,0,0
Henry,2026-08-05T18:00,0.0,0.0,13.7,43300,0,0
Henry,2026-08-05T19:00,0.0,0.0,14.4,45600,0,0
Henry,2026-08-05T20:00,0.0,0.0,10.1,37300,0,0
Henry,2026-08-05T21:00,0.0,0.0,7.6,29800,0,0
Henry,2026-08-05T22:00,0.0,0.0,6.8,27500,3,0
Henry,2026-08-05T23:00,0.0,0.0,4.7,26200,3,0
Henry,2026-08-06T00:00,0.0,0.0,7.9,24400,3,0
Henry,2026-08-06T01:00,0.0,0.0,14.8,20300,2,0
Henry,2026-08-06T02:00,0.0,0.0,6.1,19900,3,0
Henry,2026-08-06T03:00,0.0,0.0,9.0,21000,3,0
Henry,2026-08-06T04:00,0.0,0.0,9.7,18000,0,0
Henry,2026-08-06T05:00,0.0,0.0,14.0,18800,0,0
Henry,2026-08-06T06:00,0.0,0.0,13.3,19100,3,0
Henry,2026-08-06T07:00,0.0,0.0,13.7,18900,3,0
Henry,2026-08-06T08:00,0.0,0.0,19.1,19200,3,0
Henry,2026-08-06T09:00,0.0,0.0,19.1,24500,0,0
Henry,2026-08-06T10:00,0.0,0.0,20.5,26700,3,0
Henry,2026-08-06T11:00,0.0,0.0,22.3,29100,3,0
Henry,2026-08-06T12:00,0.0,0.0,22.0,29800,3,0
Henry,2026-08-06T13:00,0.0,0.0,28.1,30800,3,0
Henry,2026-08-06T14:00,0.0,0.0,25.9,28700,3,0
Henry,2026-08-06T15:00,0.0,0.0,15.8,28200,3,0
Henry,2026-08-06T16:00,0.0,0.0,4.7,31800,3,0
Henry,2026-08-06T17:00,0.0,0.0,6.5,34100,3,0
Henry,2026-08-06T18:00,0.0,0.0,7.6,33800,3,0
Henry,2026-08-06T19:00,0.0,0.0,5.8,33500,3,0
Henry,2026-08-06T20:00,0.0,0.0,2.5,31800,3,0
Henry,2026-08-06T21:00,0.0,0.0,4.7,26700,3,0
Henry,2026-08-06T22:00,0.0,0.0,9.4,21000,3,0
Henry,2026-08-06T23:00,0.0,0.0,7.9,18700,3,0
Howard,2026-08-05T00:00,0.0,0.0,5.0,18400,0,0
Howard,2026-08-05T01:00,0.0,0.0,7.6,17000,0,0
Howard,2026-08-05T02:00,0.0,0.0,15.1,15700,0,0
Howard,2026-08-05T03:00,0.0,0.0,14.4,13500,0,0
Howard,2026-08-05T04:00,0.0,0.0,9.0,13400,0,0
Howard,2026-08-05T05:00,0.0,0.0,11.5,14100,0,0
Howard,2026-08-05T06:00,0.0,0.0,8.3,14100,0,0
Howard,2026-08-05T07:00,0.0,0.0,8.6,13500,1,0
Howard,2026-08-05T08:00,0.0,0.0,9.4,12200,0,0
Howard,2026-08-05T09:00,0.0,0.0,10.8,15200,0,0
Howard,2026-08-05T10:00,0.0,0.0,10.8,23500,0,0
Howard,2026-08-05T11:00,0.0,0.0,10.4,33900,0,0
Howard,2026-08-05T12:00,0.0,0.0,6.8,39100,0,0
Howard,2026-08-05T13:00,0.0,0.0,4.3,42100,0,0
Howard,2026-08-05T14:00,0.0,0.0,8.6,45700,0,0
Howard,2026-08-05T15:00,0.0,0.0,8.3,46700,0,0
Howard,2026-08-05T16:00,0.0,0.0,8.6,46900,1,0
Howard,2026-08-05T17:00,0.0,0.0,11.9,48400,0,0
Howard,2026-08-05T18:00,0.0,0.0,10.1,47600,0,0
Howard,2026-08-05T19:00,0.0,0.0,12.2,44000,2,0
Howard,2026-08-05T20:00,0.0,0.0,18.0,37600,3,0
Howard,2026-08-05T21:00,0.0,0.0,13.3,30600,3,0
Howard,2026-08-05T22:00,0.0,0.0,16.2,28000,3,0
Howard,2026-08-05T23:00,0.0,0.0,19.1,27800,3,0
Howard,2026-08-06T00:00,0.0,0.0,10.4,27000,3,0
Howard,2026-08-06T01:00,0.0,0.0,21.2,18900,3,0
Howard,2026-08-06T02:00,0.0,0.0,11.5,18600,3,0
Howard,2026-08-06T03:00,0.0,0.0,5.0,17700,2,0
Howard,2026-08-06T04:00,0.0,0.0,4.3,24400,3,0
Howard,2026-08-06T05:00,0.4,0.0,3.2,23000,51,0
Howard,2026-08-06T06:00,0.0,0.0,11.5,20200,3,0
Howard,2026-08-06T07:00,0.0,0.0,13.3,19600,3,0
Howard,2026-08-06T08:00,0.0,0.0,19.1,20200,3,0
Howard,2026-08-06T09:00,0.0,0.0,42.8,22300,3,0
Howard,2026-08-06T10:00,0.0,0.0,34.9,20200,3,0
Howard,2026-08-06T11:00,0.0,0.0,34.6,19900,2,0
Howard,2026-08-06T12:00,0.0,0.0,23.8,19900,3,0
Howard,2026-08-06T13:00,0.0,0.0,19.1,25600,3,0
Howard,2026-08-06T14:00,0.0,0.0,12.2,31000,3,0
Howard,2026-08-06T15:00,0.0,0.0,13.3,27800,3,0
Howard,2026-08-06T16:00,0.0,0.0,9.0,26500,3,0
Howard,2026-08-06T17:00,0.0,0.0,21.2,29900,0,0
Howard,2026-08-06T18:00,0.0,0.0,23.0,32600,1,0
Howard,2026-08-06T19:00,0.0,0.0,17.6,32000,0,0
Howard,2026-08-06T20:00,0.0,0.0,16.9,30100,3,0
Howard,2026-08-06T21:00,0.0,0.0,2.5,27700,3,0
Howard,2026-08-06T22:00,0.0,0.0,8.3,23900,3,0
Howard,2026-08-06T23:00,0.0,0.0,12.2,19600,3,0
Jackson,2026-08-05T00:00,0.0,0.0,6.1,30500,1,0
Jackson,2026-08-05T01:00,0.0,0.0,10.4,34900,0,0
Jackson,2026-08-05T02:00,0.0,0.0,7.6,37500,0,0
Jackson,2026-08-05T03:00,0.0,0.0,8.6,30300,0,0
Jackson,2026-08-05T04:00,0.0,0.0,4.3,31600,0,0
Jackson,2026-08-05T05:00,0.0,0.0,3.2,23200,0,0
Jackson,2026-08-05T06:00,0.0,0.0,7.2,17000,0,0
Jackson,2026-08-05T07:00,0.0,0.0,4.3,16100,0,0
Jackson,2026-08-05T08:00,0.0,0.0,1.4,14500,0,0
Jackson,2026-08-05T09:00,0.0,0.0,5.0,13800,0,0
Jackson,2026-08-05T10:00,0.0,0.0,7.9,20900,0,0
Jackson,2026-08-05T11:00,0.0,0.0,5.4,31000,0,0
Jackson,2026-08-05T12:00,0.0,0.0,10.4,33700,0,0
Jackson,2026-08-05T13:00,0.0,0.0,14.8,37900,0,0
Jackson,2026-08-05T14:00,0.0,0.0,13.0,41200,0,0
Jackson,2026-08-05T15:00,0.0,0.0,12.6,48700,0,0
Jackson,2026-08-05T16:00,0.0,0.0,16.2,50000,0,0
Jackson,2026-08-05T17:00,0.0,0.0,14.8,47800,0,0
Jackson,2026-08-05T18:00,0.0,0.0,13.3,47700,0,0
Jackson,2026-08-05T19:00,0.0,0.0,14.8,43200,0,0
Jackson,2026-08-05T20:00,0.0,0.0,15.5,45000,2,0
Jackson,2026-08-05T21:00,0.0,0.0,15.1,43200,3,0
Jackson,2026-08-05T22:00,0.0,0.0,15.1,37900,3,0
Jackson,2026-08-05T23:00,0.0,0.0,7.9,34100,3,0
Jackson,2026-08-06T00:00,0.0,0.0,9.0,28800,2,0
Jackson,2026-08-06T01:00,0.0,0.0,11.9,25100,3,0
Jackson,2026-08-06T02:00,0.0,0.0,10.8,27800,0,0
Jackson,2026-08-06T03:00,0.0,0.0,9.4,31900,1,0
Jackson,2026-08-06T04:00,0.0,0.0,8.6,26300,1,0
Jackson,2026-08-06T05:00,0.0,0.0,11.2,24900,3,0
Jackson,2026-08-06T06:00,0.0,0.0,10.1,21700,3,0
Jackson,2026-08-06T07:00,0.0,0.0,9.7,22500,3,0
Jackson,2026-08-06T08:00,0.0,0.0,8.6,20800,2,0
Jackson,2026-08-06T09:00,0.0,0.0,14.4,26500,1,0
Jackson,2026-08-06T10:00,0.0,0.0,27.4,31400,3,0
Jackson,2026-08-06T11:00,0.0,0.0,22.0,34900,3,0
Jackson,2026-08-06T12:00,0.0,0.0,18.4,39600,1,0
Jackson,2026-08-06T13:00,0.0,0.0,18.7,42200,3,0
Jackson,2026-08-06T14:00,0.0,0.0,16.9,42700,3,0
Jackson,2026-08-06T15:00,0.0,0.0,11.9,44600,3,0
Jackson,2026-08-06T16:00,0.0,0.0,21.6,45400,3,0
Jackson,2026-08-06T17:00,0.0,0.0,23.8,40800,3,0
Jackson,2026-08-06T18:00,0.0,0.0,20.5,38400,2,0
Jackson,2026-08-06T19:00,0.0,0.0,16.9,38100,3,0
Jackson,2026-08-06T20:00,0.0,0.0,15.1,33700,3,0
Jackson,2026-08-06T21:00,0.0,0.0,8.6,29900,3,0
Jackson,2026-08-06T22:00,0.0,0.0,7.6,27500,3,0
Jackson,2026-08-06T23:00,0.0,0.0,5.0,25700,3,0
Jefferson,2026-08-05T00:00,0.0,0.0,10.8,19400,0,0
Jefferson,2026-08-05T01:00,0.0,0.0,12.6,18700,0,0
